@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.64485,-0.571395,-0.378468,-0.112927,0.149776,0.507072,0.769744,1.122925,1.290848,1.366142,1.368013,1.376306,1.453814,1.489855,1.331878,1.038527,0.80033,0.497625,0.200315,-0.092662,-0.316923,-0.544801,-0.594841,-0.569805,-0.444003,-0.262362,-0.061765,0.188374,0.728808,1.029454,1.325424,1.468655,1.434266,1.313171,1.267995,1.336617,1.370757,1.307965,1.313016,1.48758,1.509965,1.329041,1.025994,0.736945,0.415784,0.125894,-0.139522,-0.384547,-0.564037,-0.64778,-0.584022,-0.643603,-1.099078,-1.246548,-1.357347,-1.407603,-1.374049,-1.239658,-1.08274,-0.933181,-0.627858,-0.607686,-0.982972,-1.068399,-1.12854,-1.217927,-1.318344,-1.314297,-1.245051,-1.216992,-1.118875,-1.008226,-0.894801,-0.772398,2
-0.43232,-0.417725,-0.268411,-0.047844,0.192423,0.444313,0.702557,0.909267,1.085721,1.317562,1.348311,1.380289,1.438505,1.463924,1.36635,1.214043,0.973387,0.739824,0.480595,0.221244,-0.026299,-0.2663,-0.391548,-0.45741,-0.373427,-0.22809,-0.039132,0.175122,0.403622,0.639051,0.877371,1.121594,1.312028,1.420057,1.463924,1.307313,1.317562,1.401403,1.401403,1.364095,1.441375,1.407552,1.17776,0.985276,0.741914,0.500295,0.261524,0.015559,-0.205152,-0.356515,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,-1.083465,6
-0.705541,-0.711783,-0.639328,-0.359639,-0.053122,0.279032,0.595927,0.830706,1.056122,1.345695,1.486146,1.381613,1.357832,1.424466,1.571111,1.455182,1.273611,0.905762,0.592038,0.270535,-0.077175,-0.394491,-0.651292,-0.797144,-0.688473,-0.568582,-0.365138,-0.115298,0.162311,0.789834,1.122756,1.237198,1.373438,1.517605,1.291694,1.336529,1.321915,1.430659,1.435861,1.342474,1.154958,0.863899,0.553122,0.312893,0.022231,-0.235115,-0.499595,-0.639724,-0.131052,-0.033529,-0.122134,-0.371008,-0.567318,-0.97604,-1.198706,-1.447035,-1.719479,-1.551046,-0.916787,-0.733284,-0.525158,-0.487259,-0.611857,-0.788276,-1.060261,-1.284934,-1.472103,-1.567167,-1.492817,-1.330265,-0.961772,-0.801627,-0.603682,-0.331424,2
-0.449569,-0.48313,-0.338792,0.145033,0.332242,0.576755,0.839458,1.0774,1.223146,1.301808,1.290621,1.309514,1.238441,1.136387,0.966937,0.713387,0.512136,0.191346,-0.095804,-0.533746,-0.526784,-0.435057,-0.272491,-0.058879,0.163143,0.427997,0.678574,0.972843,1.470828,1.501065,1.406874,1.360639,1.386416,1.2898,1.265743,1.344953,1.444582,1.521249,1.539633,1.259837,1.09911,0.79733,0.512253,0.265471,0.008049,-0.221797,-0.370242,-0.612095,-0.838499,-1.030988,-1.133667,-1.277027,-1.400176,-1.434923,-1.337125,-1.266595,-1.171532,-1.025981,-0.948375,-0.826803,-0.714931,-0.757529,-0.83181,-0.896547,-1.048082,-1.144268,-1.254211,-1.33053,-1.335869,-1.170515,-1.069322,-0.960188,-0.807519,-0.69111,1
-0.34595,-0.355121,-0.263594,-0.046745,0.206624,0.452465,0.734628,0.962814,1.148937,1.361237,1.309787,1.295344,1.333436,1.450597,1.447167,1.267543,1.049648,0.875981,0.628298,0.381933,0.141923,-0.093682,-0.285384,-0.333711,-0.313113,-0.204056,-0.033098,0.161149,0.390617,0.622937,0.86533,1.07438,1.291915,1.400772,1.440849,1.319535,1.214288,1.253823,1.281624,1.282888,1.248588,1.291915,1.193527,1.015528,0.769109,0.510252,0.284214,0.066319,-0.129607,-0.269894,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,-1.111799,6
-0.422063,-0.412587,-0.246822,-0.053291,0.198027,0.47478,0.709379,0.951337,1.145315,1.377157,1.372885,1.356381,1.378128,1.468224,1.494437,1.347255,1.131141,0.864736,0.649186,0.39684,0.143755,-0.11294,-0.342898,-0.427422,-0.384471,-0.272763,-0.104746,0.109523,0.331151,0.575459,0.830853,0.988618,1.181043,1.352109,1.331332,1.307255,1.339488,1.355992,1.302012,1.278712,1.343565,1.414244,1.215023,0.927648,0.712195,0.475693,0.252045,0.014107,-0.184027,-0.351578,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,-1.092714,5
-0.636468,-0.614643,-0.474323,-0.325965,-0.041118,0.253308,0.506889,0.787563,1.051988,1.336151,1.454886,1.503769,1.457383,1.40354,1.206812,0.925009,0.619638,0.295931,0.010536,-0.28341,-0.558679,-0.68405,-0.695407,-0.549375,-0.332567,-0.101768,0.450276,0.704438,0.988396,1.285353,1.445137,1.471648,1.438911,1.440177,1.477395,1.47695,1.405285,1.479139,1.596814,1.519094,1.228055,0.924702,0.636399,0.367801,0.076591,-0.154653,-0.413331,-0.555874,-0.606262,-0.708098,-0.844792,-1.029308,-1.110552,-1.222544,-1.295116,-1.277481,-1.157785,-1.081065,-0.992056,-0.896446,-0.760402,-0.660345,-0.661063,-0.862443,-1.048773,-1.112844,-1.212343,-1.291011,-1.283369,-1.196519,-1.125363,-1.038579,-0.909924,-0.637631,1
-0.677266,-0.613811,-0.442308,-0.184045,0.096167,0.408531,0.670132,0.973458,1.20722,1.345279,1.455122,1.483527,1.472788,1.392453,1.179759,0.929276,0.618045,0.319599,0.096355,-0.21771,-0.490269,-0.644956,-0.705577,-0.610882,-0.404108,-0.205743,0.044489,0.308955,0.562021,1.143418,1.373212,1.448004,1.381274,1.425205,1.391068,1.421961,1.427787,1.529095,1.496848,1.252977,0.968451,0.703544,0.400721,-0.16008,-0.399448,-0.583358,-0.582382,-0.756089,-0.940472,-1.091443,-1.263963,-1.382466,-1.440379,-1.340856,-1.194074,-1.067856,-0.932379,-0.818254,-0.668543,-0.547017,-0.582823,-0.675093,-0.82874,-0.947904,-1.051291,-1.107283,-1.2056,-1.280241,-1.310322,-1.273414,-1.0614,-0.91657,-0.761474,-0.643192,2
-0.945026,-0.875695,-0.633361,-0.295658,0.027275,0.386187,0.722168,0.961537,1.234145,1.448775,1.398506,1.356992,1.582918,1.639965,1.450469,1.214094,0.964474,0.663201,0.37249,0.072291,-0.553807,-0.809414,-0.844687,-0.82458,-0.37027,-0.094414,0.166785,0.494236,0.813385,1.150552,1.405849,1.479275,1.356427,1.382691,1.35558,1.403872,1.445386,1.542252,1.543946,0.910929,0.572068,0.243543,-0.064055,-0.354145,-0.637258,-0.824184,-0.259425,-0.589814,-0.741778,-0.951042,-1.184537,-1.386966,-1.496817,-1.37872,-1.174172,-0.993177,-0.81927,-0.634237,-0.412603,-0.276257,-0.356263,-0.45358,-0.634124,-0.852566,-1.099842,-1.261718,-1.373919,-1.383013,-1.282532,-1.205096,-1.092443,-1.013341,-0.802919,-0.365272,2
-0.801535,-0.717637,-0.539603,-0.273151,0.019233,0.333997,0.618727,0.880852,1.198522,1.403649,1.392993,1.417794,1.415663,1.488161,1.581263,1.493328,1.287264,0.934653,0.617984,0.339713,0.037479,-0.252548,-0.515028,-0.693417,-0.706205,-0.632124,-0.445985,-0.218866,0.042065,0.323437,0.617726,0.941047,1.240826,1.410657,1.348589,1.444436,1.410044,1.45351,1.473145,1.532791,1.460324,1.237242,0.934589,0.312166,0.037156,-0.25329,-0.497396,-0.692416,-0.44253,-0.633577,-0.746636,-0.872386,-1.088849,-1.265623,-1.433209,-1.428439,-1.305279,-1.141067,-0.967458,-0.688831,-0.535211,-0.480442,-0.578517,-0.770372,-0.927673,-1.072734,-1.259487,-1.2922,-1.297141,-1.175944,-1.04648,-0.871902,-0.757777,-0.569087,2
-0.544327,-0.474308,-0.286042,-0.048663,0.242046,0.51564,0.716591,0.950285,1.140677,1.221398,1.327987,1.35272,1.304635,1.166261,1.049751,0.772933,0.589699,0.298317,-0.016913,-0.297877,-0.526468,-0.667358,-0.642837,-0.538126,-0.077826,0.180035,0.742353,1.038518,1.272885,1.436311,1.496126,1.398644,1.383407,1.407751,1.353287,1.262786,1.329687,1.43174,1.610545,1.638362,1.055208,0.782217,0.202819,-0.064254,-0.272647,-0.462543,-0.721927,-0.618634,-0.72214,-0.863313,-0.957145,-1.12819,-1.24364,-1.304124,-1.291605,-1.198138,-1.138714,-0.905906,-0.733515,-0.635076,-0.678272,-0.787234,-0.857183,-0.99545,-1.094349,-1.219151,-1.321466,-1.367461,-1.374619,-1.302402,-1.163412,-1.048992,-0.91356,-0.823661,5
-0.418379,-0.369098,-0.27087,-0.063672,0.19351,0.440935,0.684562,0.924374,1.112496,1.326815,1.447952,1.423338,1.416832,1.460611,1.418942,1.239611,1.016853,0.814841,0.569948,0.32277,0.06993,-0.197977,-0.410872,-0.434009,-0.436523,-0.325602,-0.156397,0.044331,0.27857,0.514092,0.754361,0.980459,1.207085,1.439864,1.427381,1.331562,1.341056,1.403998,1.3829,1.309937,1.366549,1.442502,1.281806,1.025995,0.780909,0.522338,0.282807,0.025677,-0.184633,-0.347069,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,-1.080447,6
-0.52048,-0.440241,-0.230209,0.02149,0.268862,0.501113,0.769125,0.978869,1.198365,1.355726,1.39016,1.471534,1.44037,1.393623,1.281086,1.08198,0.8646,0.62148,0.421297,0.244392,0.00285,-0.261912,-0.494086,-0.595524,-0.489777,-0.297617,-0.07231,0.155227,0.402926,0.640833,0.873064,1.105257,1.346492,1.444602,1.371885,1.350724,1.400549,1.396509,1.420555,1.389006,1.503083,1.434406,1.199327,0.967134,0.73471,0.476951,0.230464,-0.015561,-0.245022,-0.448763,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,-1.067971,6
-0.536092,-0.511454,-0.334553,-0.109411,0.169008,0.446105,0.715264,1.024283,1.245648,1.436095,1.481356,1.50303,1.552275,1.604389,1.494424,1.27274,1.03002,0.802121,0.565457,0.320425,0.062214,-0.200172,-0.360307,-0.46844,-0.486863,-0.382954,-0.205942,0.000156,0.236756,0.483907,0.745545,1.004202,1.224451,1.420317,1.345254,1.334098,1.388762,1.464144,1.461594,1.363422,1.388762,1.283896,1.079425,0.855191,0.62538,0.396078,0.17143,-0.048707,-0.28083,-0.454861,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,-1.053901,6
-0.654323,-0.589487,-0.423732,-0.192124,0.100225,0.348149,0.576709,0.877155,1.138502,1.359088,1.344249,1.409054,1.383009,1.257338,1.119168,0.813427,0.284513,-0.294336,-0.508549,-0.68474,-0.599492,-0.47259,-0.27648,-0.060974,0.193077,0.457041,0.735537,1.021205,1.318696,1.489715,1.528814,1.458067,1.328086,1.247056,1.383655,1.533124,1.556214,1.371218,1.038045,0.744372,0.413663,0.155271,-0.131444,-0.370563,-0.517261,-0.628894,-0.698502,-0.816476,-0.964098,-1.13521,-1.290189,-1.422772,-1.477288,-1.357827,-1.201739,-1.065786,-0.958772,-0.823003,-0.65029,-0.53952,-0.49882,-0.602263,-0.914193,-0.999164,-1.133978,-1.217194,-1.280307,-1.296439,-1.295084,-1.245918,-1.148694,-0.997009,-0.859485,-0.685202,2
-0.586475,-0.611326,-0.426999,0.130952,0.354822,0.518579,0.759426,1.091258,1.245475,1.274606,1.291511,1.279648,1.307836,1.308199,1.153583,0.842647,0.549415,0.210074,-0.07155,-0.359159,-0.563584,-0.568409,-0.550161,-0.382849,-0.156948,0.076427,0.364907,0.642431,0.957249,1.278234,1.399074,1.42621,1.383076,1.14397,1.162616,1.22505,1.282079,1.413658,1.513277,1.569072,1.526917,1.394939,1.129894,0.807422,0.470366,-0.060413,-0.317694,-0.506157,-0.47289,-0.514029,-0.656818,-1.007587,-1.219086,-1.372667,-1.479545,-1.441754,-1.355344,-1.163327,-0.797503,-0.675791,-0.508297,-0.552483,-0.914861,-1.051809,-1.174935,-1.323239,-1.377757,-1.43801,-1.405484,-1.240199,-1.063454,-0.908585,-0.743267,-0.572001,3
-0.594765,-0.542238,-0.396974,-0.159051,0.107622,0.403977,0.655848,0.897423,1.08212,1.252637,1.339352,1.332709,1.367209,1.320238,1.222295,1.043386,0.780598,0.585761,0.328995,0.034038,-0.249147,-0.440915,-0.607702,-0.552767,-0.439128,-0.199573,0.047442,0.307976,0.578962,0.828734,1.111181,1.420473,1.479837,1.474748,1.477817,1.310797,1.279794,1.375134,1.496971,1.351085,1.011373,0.750255,0.430085,0.135128,-0.13679,-0.334075,-0.541306,-0.520559,-0.634198,-0.784785,-0.884554,-1.020882,-1.196644,-1.322575,-1.424959,-1.423902,-1.374255,-1.210785,-1.02974,-0.869829,-0.728956,-0.626234,-0.632761,-0.707277,-1.0027,-1.139338,-1.258339,-1.430142,-1.292881,-1.179199,-1.08215,-0.938479,-0.746206,-0.595425,4
-0.425979,-0.398906,-0.264471,-0.024554,0.244645,0.519652,0.753431,0.932309,1.173021,1.344017,1.348084,1.382942,1.45014,1.522373,1.414701,1.27101,1.066318,0.864918,0.651531,0.415467,0.137418,-0.102054,-0.309399,-0.429213,-0.408782,-0.278201,-0.114506,0.094485,0.335565,0.57709,0.833081,1.096334,1.311677,1.351763,1.213688,1.209234,1.256486,1.348665,1.291924,1.259972,1.294636,1.445492,1.26733,0.988856,0.73883,0.495852,0.224756,0.009278,-0.187765,-0.329946,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,-1.09544,6
-0.651011,-0.6138,-0.40385,-0.207939,0.021982,0.295301,0.485792,0.800205,1.02876,1.185326,1.32158,1.367667,1.423483,1.356359,1.26171,1.077364,0.805709,0.493814,0.201975,-0.077702,-0.336086,-0.587642,-0.629845,-0.639062,-0.441957,-0.225862,0.312071,0.584408,0.906118,1.204828,1.477933,1.657159,1.616577,1.471191,1.402445,1.359431,1.268709,1.322647,1.416485,1.486809,1.319788,0.713664,0.414272,-0.150459,-0.40082,-0.572237,-0.482197,-0.639019,-0.721122,-0.896848,-1.057682,-1.246594,-1.368937,-1.454048,-1.42789,-1.293731,-1.175245,-0.664666,-0.572706,-0.517402,-0.632832,-0.837362,-0.940246,-1.111578,-1.251233,-1.367653,-1.410914,-1.344451,-1.249769,-1.093868,-0.971014,-0.842867,-0.711905,-0.573773,1
-0.785831,-0.715999,-0.508932,0.059996,0.402462,0.763607,0.997791,1.339696,1.423755,1.393556,1.407566,1.489758,1.606196,1.518089,1.333314,0.959684,0.318153,-0.009026,-0.319673,-0.579262,-0.760675,-0.87867,-0.843334,-0.60697,-0.382842,-0.111952,0.169803,0.464012,1.072511,1.33101,1.351682,1.38266,1.323818,1.41317,1.424067,1.411925,1.451775,1.47855,1.362049,1.268525,0.973538,0.653613,0.366409,0.036927,-0.52674,-0.743894,-0.403982,-0.282531,-0.466311,-0.680351,-1.1721,-1.381565,-1.543834,-1.530715,-1.105787,-0.962449,-0.717182,-0.547195,-0.351336,-0.179854,-0.315813,-0.47839,-0.666653,-0.883963,-1.02895,-1.193333,-1.284118,-1.394952,-1.402673,-1.300245,-1.159491,-0.966933,-0.834367,-0.621261,2
-0.775092,-0.78978,-0.651709,-0.39004,-0.070658,0.218399,0.531631,0.81267,1.06216,1.377472,1.424047,1.460768,1.516156,1.5082,1.343322,1.159318,0.87427,0.552929,0.246338,-0.349249,-0.596658,-0.722764,-0.739013,-0.612631,-0.154321,0.13596,0.399435,0.715634,0.984525,1.297237,1.5082,1.528396,1.50973,1.430779,1.380288,1.434451,1.433839,1.56726,1.476987,0.952394,0.65431,0.313017,0.020442,-0.260537,-0.512077,-0.706729,-0.373026,-0.551338,-0.663613,-0.836202,-1.069688,-1.278172,-1.470022,-1.510213,-1.339925,-1.23172,-0.990339,-0.804285,-0.627595,-0.476059,-0.439889,-0.557917,-0.799848,-0.925618,-1.218317,-1.276489,-1.344025,-1.338334,-1.23784,-1.118618,-1.010964,-0.584968,-0.4603,-0.313017,3
-0.364508,-0.359009,-0.215341,0.004669,0.248306,0.500275,0.736117,0.939611,1.15514,1.342525,1.374002,1.327712,1.378632,1.420108,1.369003,1.193099,0.98368,0.76241,0.521754,0.335944,0.10836,-0.128907,-0.336974,-0.405022,-0.390598,-0.245504,-0.082302,0.133931,0.357959,0.582951,0.829624,1.086075,1.35456,1.33734,1.326416,1.297715,1.330489,1.334378,1.344747,1.313084,1.341044,1.432884,1.26272,1.009973,0.777038,0.53653,0.287431,0.051774,-0.157885,-0.27863,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,-1.102178,6
-0.330765,-0.336769,-0.235567,-0.002944,0.162895,0.403427,0.580884,0.680036,0.865695,0.945808,1.013618,1.072445,1.019818,1.001413,0.973537,0.82581,0.526793,0.434232,0.277669,0.030107,-0.169515,-0.276819,-0.263785,-0.14159,0.046754,0.572927,0.848023,1.166959,1.463779,1.60677,1.673457,1.567715,1.38806,1.183411,1.028556,0.912806,1.06644,1.132883,1.347345,1.49971,1.487212,0.918664,0.615302,0.347724,0.091326,-0.122209,-0.309577,-0.733718,-0.631735,-0.522478,-0.656584,-0.845514,-0.963559,-1.106599,-1.260311,-1.448074,-1.607527,-1.5541,-1.42077,-1.254414,-1.100692,-0.978058,-0.835897,-0.755101,-0.76008,-1.045917,-1.179388,-1.363598,-1.456354,-1.498871,-1.360288,-1.293869,-1.164547,-0.880176,1
-0.478176,-0.475937,-0.268499,-0.053466,0.193497,0.432571,0.709078,0.952986,1.135441,1.290695,1.45411,1.414773,1.405567,1.471267,1.469175,1.306388,1.072879,0.866802,0.623186,0.380743,0.161044,-0.052315,-0.295993,-0.436538,-0.478071,-0.338113,-0.213616,-0.003165,0.198686,0.462388,0.689305,0.940767,1.174778,1.423143,1.39636,1.314548,1.340703,1.393431,1.469803,1.396988,1.370624,1.404102,1.231481,0.980376,0.746657,0.480591,0.232499,-0.001282,-0.222823,-0.408626,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,-1.07536,6
-0.435323,-0.450209,-0.279405,-0.045134,0.208565,0.490458,0.728887,0.991309,1.201631,1.387597,1.371816,1.343452,1.456482,1.550531,1.444325,1.242577,1.023192,0.790926,0.595981,0.334114,0.081758,-0.170555,-0.414956,-0.469445,-0.392649,-0.271899,-0.094782,0.114558,0.358063,0.593337,0.823449,1.066634,1.28651,1.403805,1.353048,1.238099,1.229995,1.296747,1.346224,1.290349,1.317646,1.365631,1.231488,1.026775,0.769536,0.531149,0.287451,0.03356,-0.201543,-0.380855,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,-1.086697,6
-0.721814,-0.648623,-0.467544,-0.218323,0.070035,0.373254,0.655311,0.91864,1.265329,1.458547,1.454572,1.544127,1.448879,1.164423,0.925121,0.620971,0.341385,0.081422,-0.242816,-0.495044,-0.678558,-0.670036,-0.604222,-0.435389,-0.192649,0.056464,0.321476,0.59766,0.882367,1.184583,1.410779,1.397638,1.283197,1.287673,1.376834,1.48995,1.338054,1.356996,1.479709,1.517737,1.282087,0.965333,0.315998,0.05847,-0.240989,-0.454403,-0.591259,-0.393566,-0.508687,-0.651989,-1.078135,-1.247971,-1.351301,-1.441661,-1.473333,-1.349621,-1.156339,-0.996995,-0.635661,-0.516063,-0.423071,-0.54095,-0.721527,-0.864471,-1.040072,-1.297421,-1.341006,-1.347183,-1.323206,-1.170018,-1.077061,-0.882125,-0.699613,-0.530637,1
-0.780781,-0.738855,-0.539104,0.068203,0.761383,1.058474,1.325936,1.483828,1.473487,1.363055,1.360968,1.46772,1.594292,1.501824,1.226972,0.938464,0.61297,0.262916,-0.042593,-0.3834,-0.662793,-0.844448,-0.880176,-0.739253,-0.548384,-0.27963,-0.053331,0.253504,0.578369,0.870555,1.185245,1.354969,1.315927,1.226574,1.262567,1.327924,1.337005,1.279702,1.346385,1.403059,1.374125,1.037727,0.731753,0.386539,0.062668,-0.215465,-0.485777,-0.665842,-0.140762,-0.532045,-0.887964,-1.128912,-1.338473,-1.595468,-1.674292,-1.431306,-1.240603,-0.980731,-0.789994,-0.614239,-0.423204,-0.194387,-0.323942,-0.621397,-0.848458,-1.103292,-1.226285,-1.374532,-1.452848,-1.395876,-1.305927,-0.953686,-0.696664,-0.231838,1
-0.428715,-0.439553,-0.266228,-0.039749,0.213691,0.465823,0.723544,1.001223,1.195419,1.420428,1.422757,1.372775,1.409321,1.475247,1.432431,1.256687,1.002119,0.787858,0.547854,0.320534,0.056417,-0.199119,-0.362412,-0.473,-0.419936,-0.275328,-0.087188,0.12503,0.35923,0.586891,0.818492,1.062491,1.29825,1.363459,1.361847,1.316702,1.359876,1.353606,1.306669,1.290009,1.367221,1.409321,1.204376,0.972201,0.710287,0.46774,0.226894,-0.012107,-0.197131,-0.331885,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,-1.084412,6
-0.513405,-0.468497,-0.272193,-0.064266,0.201182,0.450287,0.679916,0.944849,1.099666,1.333169,1.446933,1.441574,1.465069,1.555338,1.439307,1.277937,1.072049,0.824944,0.573819,0.320984,0.07596,-0.186149,-0.401826,-0.49531,-0.477441,-0.354156,-0.152659,0.065181,0.293533,0.515371,0.766867,0.997032,1.218994,1.421996,1.405714,1.372121,1.388196,1.412927,1.356046,1.415194,1.445902,1.353985,1.13532,0.952928,0.708934,0.453749,0.211343,-0.033702,-0.250574,-0.42058,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,-1.066785,6
-0.877392,-0.849621,-0.629601,-0.339686,-0.026336,0.267481,0.62049,0.942671,1.286552,1.516567,1.46705,1.43807,1.538017,1.664891,1.632944,1.344741,1.151008,0.938335,0.681211,0.357958,0.045155,-0.608448,-0.855509,-0.896834,-0.790132,-0.600621,-0.07526,0.509544,0.796857,1.108108,1.391976,1.452902,1.383533,1.42803,1.428258,1.419358,1.498084,1.54646,1.491923,1.245478,0.945637,0.596347,0.301161,0.04171,-0.265023,-0.546928,-0.767108,-0.341922,-0.482054,-0.595418,-0.725829,-1.0795,-1.240921,-1.348987,-1.378515,-1.100858,-0.913263,-0.772927,-0.468454,-0.451134,-0.585811,-0.790543,-0.946511,-1.064142,-1.189578,-1.25961,-1.274259,-1.21687,-1.171825,-1.012663,-0.941171,-0.802341,-0.601648,-0.42188,4
-0.458548,-0.405224,-0.291413,-0.065303,0.173481,0.424007,0.629309,0.871279,1.041865,1.242905,1.447115,1.487253,1.458558,1.48338,1.4825,1.45046,1.238857,1.034295,0.820931,0.552255,0.271942,-0.003724,-0.262049,-0.430169,-0.490499,-0.457914,-0.322889,-0.137252,0.081904,0.326621,0.571126,0.818819,1.048026,1.283923,1.399055,1.349235,1.370888,1.416484,1.396415,1.347123,1.346243,1.433912,1.223013,1.000495,0.755267,0.480746,0.265323,0.014796,-0.202247,-0.382567,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,-1.071,6
